rank,candidate_id,genome_hash,oos_sharpe_net,pbo,oos_cagr_net,max_drawdown_net,dsr,stress_passed,stress_total,gates_passed,turnover_annual,capacity_usd,created_at
786,cand_45fe028e5500,sha256:d3e2e73e972c134f,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:36Z
787,cand_c3fc9ab09a18,sha256:d4583c9394f20f1d,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:00:59Z
788,cand_3969a01d83f8,sha256:d471d947238082ca,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:01Z
789,cand_99073faea61d,sha256:d4909f30c0317c28,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:00:45Z
790,cand_e30a95830bd7,sha256:d495d6da7ac67e6d,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:11Z
791,cand_38317af70d4e,sha256:d4f64bce678be329,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:01Z
792,cand_0c06af06027e,sha256:d50bdbc596b968eb,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:21Z
793,cand_e41a37e917f5,sha256:d589bd7230e2f886,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:00:50Z
794,cand_f153f7070dc6,sha256:d62875b83e7f734a,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:00:47Z
795,cand_a06dc5bd188d,sha256:d64f9a631193be6b,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:07Z
796,cand_296c08b1f973,sha256:d653a5125b2b27af,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:20Z
797,cand_a0094bfbf2a2,sha256:d6554da2f3dc0605,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:19Z
798,cand_485c0c279c1d,sha256:d69e774133cdb89d,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:08Z
799,cand_1e4e1a1cacd1,sha256:d6bcd085380f8e00,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:00:52Z
800,cand_bc8f717e85f1,sha256:d6d17f92771da5dd,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:58Z
801,cand_860f23b422c6,sha256:d6f906922078c8dd,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:37Z
802,cand_5c0b661eeb4d,sha256:d790847b85a4bbef,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:03Z
803,cand_dae17f8ff08d,sha256:d793dba9b0626226,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:40Z
804,cand_4c78f0c4f47b,sha256:d79f7e85d6e5104f,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:24Z
805,cand_1887b2d4e368,sha256:d7b868bdbe8a78ce,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:01Z
806,cand_32688b07fb83,sha256:d7caad7e889a194c,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:18Z
807,cand_7b2011831fa8,sha256:d86cc0b6b7cc1054,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:55Z
808,cand_8bfefd80d693,sha256:d8c393f26706f5b7,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:00:52Z
809,cand_f5a79ba5154c,sha256:d8f2b5c7d5210eaa,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:03Z
810,cand_cb2894e82ffe,sha256:d919f8890abb0dd4,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:28Z
811,cand_20e872e96634,sha256:dac1eed06642f39c,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:23Z
812,cand_cf55c559c81e,sha256:db349d0b24f7afbf,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:14Z
813,cand_56244c027a45,sha256:db64816038142d23,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:44Z
814,cand_8c8cf74a1c44,sha256:dbaf26973204f09d,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:53Z
815,cand_c81bd1c8f8b8,sha256:dbb875089fa7c28b,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:00Z
816,cand_4a5042866ded,sha256:dc27ad97c7036a33,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:34Z
817,cand_c2ef98d71eeb,sha256:dc81c3f6bc7879df,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:00:52Z
818,cand_022e410e3bdb,sha256:dcd8e9434ddc47cd,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:09Z
819,cand_ed9180402c20,sha256:dd2afd526ee26c7a,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:57Z
820,cand_ce46ff6b0f6c,sha256:de67edc1856a24d2,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:33Z
821,cand_8bcd4aa88191,sha256:dec9e895f5d703a5,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:12Z
822,cand_3cc76e462697,sha256:def35bf70b30513b,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:23Z
823,cand_2d79eb6d691b,sha256:df0ea91f1ac28da8,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:24Z
824,cand_12e3b060771d,sha256:df5a6c70bf44bac7,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:37Z
825,cand_ce718f6b8c6a,sha256:dfffd18ebde9a082,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:17Z
826,cand_5b608c09a8b8,sha256:e01c287ac7c6671a,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:26Z
827,cand_a207c7b52f4d,sha256:e0558c2b71c309b9,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:14Z
828,cand_343a880cdddd,sha256:e05cd80120b8716a,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:43Z
829,cand_f1cd8894a0a4,sha256:e0909acf2175f675,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:27Z
830,cand_2fc97618963e,sha256:e093582f5f6e4e97,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:04Z
831,cand_05823201bfee,sha256:e09626ddee41d703,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:16Z
832,cand_53b92742706e,sha256:e09e9e46ae6c5d44,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:33Z
833,cand_d526efc8841b,sha256:e0d4ec346700c81d,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:02Z
834,cand_313264ac572c,sha256:e0e7ed30b7bbb47d,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:23Z
835,cand_67be17a96672,sha256:e12119a8790b2d69,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:58Z
836,cand_da163b912346,sha256:e1ed1f9b55b0411b,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:10Z
837,cand_d9de6fc8257b,sha256:e236f9ce83025279,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:15Z
838,cand_787bd7e0c4fa,sha256:e2dc6c657de4f78b,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:00Z
839,cand_729eeccf3a19,sha256:e2e1394fdf65e355,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:35Z
840,cand_fa963d8abf1b,sha256:e30683592a6998e2,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:43Z
841,cand_8828b263bb4c,sha256:e335541a64679c68,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:00:47Z
842,cand_fb8cfcff6ffa,sha256:e40062d27cac360a,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:27Z
843,cand_d5689cadc08a,sha256:e426ae2d09a0c879,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:18Z
844,cand_f1d5312ec999,sha256:e4d3c0d38589cc5f,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:32Z
845,cand_4cb6464b290d,sha256:e529b424cb9a58bb,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:36Z
846,cand_5712554121f4,sha256:e59b15f8fc114be9,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:22Z
847,cand_cdabb6a58562,sha256:e62df12c7505c2bf,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:32Z
848,cand_190a772ce94f,sha256:e6747a29a5e70d19,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:00Z
849,cand_348b20969406,sha256:e7b8a8495bd90c48,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:20Z
850,cand_64a6512972b3,sha256:e7c352574902e33c,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:06Z
851,cand_eea5177c550d,sha256:e8fdacbbe50b57aa,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:34Z
852,cand_3a94e4501aa9,sha256:ea186c70014a2899,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:33Z
853,cand_d2e3da6d8748,sha256:ea63edc5998322c3,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:26Z
854,cand_99fd1ffb3353,sha256:eb65173ebb5705c8,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:28Z
855,cand_aca1910a379c,sha256:ebbb0901b3b4c1fd,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:00:45Z
856,cand_24a93f1881f1,sha256:ebc04f690da1b5bb,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:23Z
857,cand_0e53f9a89777,sha256:eccebe46df167189,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:00:47Z
858,cand_853748cec144,sha256:ecdde4dde5c2f5cb,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:29Z
859,cand_c1bd769a1252,sha256:ed6191627e9fa6fb,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:32Z
860,cand_df817057cc7b,sha256:ed93ff68fa2aa1bc,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:07Z
861,cand_00453c393abd,sha256:eda230383dfa0506,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:19Z
862,cand_3814831aebb9,sha256:edadf0ddf3361b33,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:45Z
863,cand_de75f8ef16c7,sha256:edbcbfbc84158ca5,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:03Z
864,cand_a2ed0c494cbf,sha256:edc082f07aeb5f2c,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:30Z
865,cand_6ef8fe47dd39,sha256:eded9a539c268e8a,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:09Z
866,cand_f0138696300a,sha256:ee5101e9a3c72944,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:00:51Z
867,cand_23ff463f5826,sha256:ee686d2a485a7997,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:00:52Z
868,cand_661cc173696b,sha256:ee795d944747781b,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:00:59Z
869,cand_98b509e7fc3c,sha256:ee7e4ab06ede8911,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:22Z
870,cand_654cf48de024,sha256:ee8a699984063acc,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:36Z
871,cand_79d181dbe59f,sha256:eeaef22d25a86871,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:41Z
872,cand_7de230204358,sha256:eeb3e0922ac3834a,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:54Z
873,cand_ee6b5fd4f61d,sha256:eebced43aa6cffda,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:46Z
874,cand_ba31b8826bc6,sha256:eed8eedc66b3eb5f,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:09Z
875,cand_9189a78da712,sha256:eeef1774c77e7f43,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:00:48Z
876,cand_145d7be16706,sha256:efd560c74498aa2e,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:05Z
877,cand_421eea7ce81d,sha256:eff2097fe59c9e3f,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:00Z
878,cand_30d74615d436,sha256:f0041cf8693957c7,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:10Z
879,cand_a44018cd7aec,sha256:f057e01368b55550,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:12Z
880,cand_e4a036684610,sha256:f085c7bdd7d1fde8,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:25Z
881,cand_951a451d2c2c,sha256:f0ab48c6814e156b,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:48Z
882,cand_24cb3284527d,sha256:f0e462b049aeed75,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:05Z
883,cand_6d3d12055926,sha256:f11b07029e5166d5,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:53Z
884,cand_23e8afba1685,sha256:f12b4ae9d713c3a5,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:19Z
885,cand_7560b80f5693,sha256:f17f07ed25b1886a,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:39Z
886,cand_e170ff4e76eb,sha256:f17f6c13a06c928e,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:00:58Z
887,cand_5e04b22ea054,sha256:f1a1ffb48d4fe47c,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:00Z
888,cand_0cf1830f9aaa,sha256:f1b4da5f7739a07e,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:00:51Z
889,cand_a2223382e81d,sha256:f1cf3cce3d5db391,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:09Z
890,cand_d0368f3ff621,sha256:f249b22291814dba,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:28Z
891,cand_8c46df63431f,sha256:f24aa230856607a8,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:51Z
892,cand_3d88ed55ab2d,sha256:f277c6a2a5f709cd,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:00:51Z
893,cand_2ade4b398ddf,sha256:f2e237e1c09e057e,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:22Z
894,cand_5831062b7e8c,sha256:f2f029cf6ca565c1,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:00:45Z
895,cand_073d84cfaf32,sha256:f30667c0721fb26f,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:31Z
896,cand_96ffb5c69798,sha256:f343ea5e72a35fcb,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:58Z
897,cand_4a7d91f52660,sha256:f37a10aa0f5020eb,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:13Z
898,cand_795b07cfff44,sha256:f3a7c96e94567647,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:10Z
899,cand_6dad47cab35d,sha256:f3bb89c6e3528c30,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:52Z
900,cand_ed9ce7fb68c4,sha256:f3c936d37d9cd9ae,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:19Z
901,cand_2d212c280e0f,sha256:f3eae05ee13a7d8c,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:19Z
902,cand_6e37a6b9af64,sha256:f4100a6e114f2e82,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:15Z
903,cand_4180d396af46,sha256:f42dced86fbfb1c0,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:00:56Z
904,cand_6877838d80c4,sha256:f4580c2a051641aa,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:11Z
905,cand_c11cba6c855e,sha256:f48fe041f22dc1a4,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:01Z
906,cand_e924aadd414e,sha256:f49ac2f1d804c756,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:03Z
907,cand_a4c25fa81ebc,sha256:f4ac601d4ef16c95,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:51Z
908,cand_5c743ef8ee7e,sha256:f510c127fa0fe298,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:38Z
909,cand_ac7694b1def2,sha256:f5e8ddc2333b2c4c,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:17Z
910,cand_db1ad6914f24,sha256:f608a59992e16bd1,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:13Z
911,cand_94387b3fe0e9,sha256:f60b7408cea84781,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:16Z
912,cand_1b2c6256adcc,sha256:f62872c9c713b950,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:26Z
913,cand_5e1b0bb0f1ee,sha256:f65cb92a04ddd8c3,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:00:47Z
914,cand_055016444876,sha256:f7172b3c829147ac,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:14Z
915,cand_c913aae9fa87,sha256:f71830b6bab22722,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:00:57Z
916,cand_9819e9be1ede,sha256:f7383c80148b8f34,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:05Z
917,cand_8ffe665218db,sha256:f73b2269ff49b37a,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:02Z
918,cand_a60e93774338,sha256:f759bf2e18b3424a,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:33Z
919,cand_437c7a4ec03e,sha256:f79f91bb69e5b5d6,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:50Z
920,cand_b9fffa580167,sha256:f7ae296def5f3f6b,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:16Z
921,cand_82b7aa9d7b31,sha256:f7e76f62300519ad,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:53Z
922,cand_f724b65b4c4a,sha256:f85359207e1d2a6d,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:48Z
923,cand_1c887f4c87ab,sha256:f88b01e5cfbb5f9e,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:00:46Z
924,cand_7532c7cb27b6,sha256:f8cc8099c5f98f66,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:34Z
925,cand_5b71b5c8660a,sha256:f93501613bff5982,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:50Z
926,cand_92401283f1d6,sha256:f94260405ff92832,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:19Z
927,cand_21b7b645d674,sha256:f9a98cd3f730e1a6,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:41Z
928,cand_d889f167efb2,sha256:f9af10d8d6be389b,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:08Z
929,cand_efd40f40428f,sha256:f9b394f8a1005ec8,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:41Z
930,cand_28f381752fae,sha256:f9bdab477f5c46cf,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:58Z
931,cand_014fe4edebf4,sha256:fa1aa3090ec62db5,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:34Z
932,cand_8a1670bf919c,sha256:fa6a1d0a59022d6f,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:07Z
933,cand_339ea4df6c2e,sha256:fa89173f8b943ceb,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:31Z
934,cand_afebd288bca8,sha256:fb0f347874f6669b,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:15Z
935,cand_bf00d5bf0749,sha256:fc1afb00a4cfde06,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:42Z
936,cand_d70f1e59d099,sha256:fc250a5a84e3f958,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:09Z
937,cand_4b3e39601ed4,sha256:fc42931c63f0b1ca,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:53Z
938,cand_ebc6e9a4edc6,sha256:fca1ea663460115c,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:08Z
939,cand_7525b2faa743,sha256:fccc79e9de5f921a,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:20Z
940,cand_c371fe60b58f,sha256:fd3e268b4d630ee4,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:25Z
941,cand_de1ca39bd6c0,sha256:fd4054b2636d76f3,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:00:45Z
942,cand_08efe5bd3c5a,sha256:fd446949db63fcdc,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:46Z
943,cand_ed5f78947c1a,sha256:fd49118c39bcfaab,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:12Z
944,cand_adb31f1e5b8d,sha256:fdd7e61fa6dee5d0,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:51Z
945,cand_ac53617ac5cc,sha256:fded959f22586161,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:00:53Z
946,cand_bea3afa12f2f,sha256:fdf4963a2bd8a670,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:01:52Z
947,cand_e99bbad7cb5a,sha256:fe30778b32ee81c5,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:12Z
948,cand_f14ce8887eff,sha256:fe4f4b74fcfd64e4,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:24Z
949,cand_bbaa585b2e80,sha256:ff72d8c0ac1bcf55,190.729965,1.000000,0.251000,0.000000,,,,,,,2025-12-28T23:02:35Z
