,open,high,low,close,volume,ticker
2016-05-10 01:00:00,50994.0112,53070.9061,50994.0112,53070.9061,4207615000,IBOV
2016-05-11 01:00:00,53072.4007,53976.2861,52735.9445,52764.4621,4484477000,IBOV
2016-05-12 01:00:00,52765.2692,53798.05,52424.0376,53241.3148,4773609000,IBOV
2016-05-13 01:00:00,53236.4843,53249.7277,51365.5667,51804.3072,4447664000,IBOV
2016-05-16 01:00:00,51803.3286,52305.4642,51584.5148,51802.9202,3638663000,IBOV
2016-05-17 01:00:00,51795.4604,51946.096,50689.3581,50839.4436,3990828000,IBOV
2016-05-18 01:00:00,50836.0754,51373.215,50300.6326,50561.7025,4198544000,IBOV
2016-05-19 01:00:00,50556.0625,50556.0625,49588.2628,50132.5315,4026299000,IBOV
2016-05-20 01:00:00,50132.6499,50821.7435,49722.7454,49722.7454,3355244000,IBOV
2016-05-23 01:00:00,49709.1733,49709.1733,48694.7311,49330.4227,3518444000,IBOV
2016-05-24 01:00:00,49330.42,50002.0705,49152.8772,49345.1879,3236031000,IBOV
2016-05-25 01:00:00,49346.5047,50356.9467,49346.5047,49482.8595,3580024000,IBOV
2016-05-27 01:00:00,49481.3207,49805.1363,48868.5573,49051.4913,2795691000,IBOV
2016-05-30 01:00:00,49051.1662,49203.0642,48799.2209,48964.3422,1205400000,IBOV
2016-05-31 01:00:00,48963.1757,49269.2238,48291.5086,48471.7089,5802783000,IBOV
2016-06-01 01:00:00,48468.188,49056.8921,48199.8659,49012.6518,3391810000,IBOV
2016-06-02 01:00:00,49007.8097,49905.5721,48780.5434,49887.2435,3634796000,IBOV
2016-06-03 01:00:00,49888.3129,50634.3553,49888.3129,50619.4982,3432384000,IBOV
2016-06-06 01:00:00,50627.2425,50923.5445,50097.2711,50431.8009,3111873000,IBOV
2016-06-07 01:00:00,50431.6824,50641.1194,50004.6725,50487.8579,3050427000,IBOV
2016-06-08 01:00:00,50490.111,51811.5825,50490.111,51629.2929,4346589000,IBOV
2016-06-09 01:00:00,51632.8051,51632.8051,50831.6692,51118.4624,3312559000,IBOV
2016-06-10 01:00:00,51117.4364,51117.4364,49420.984,49422.1595,3069465000,IBOV
2016-06-13 01:00:00,49418.625,49763.5394,48803.5599,49660.7898,2711908000,IBOV
2016-06-14 01:00:00,49662.1073,49894.3971,48216.3576,48648.2946,4005247000,IBOV
2016-06-15 01:00:00,48649.4102,49414.9526,48323.6669,48914.7404,5164671000,IBOV
2016-06-16 01:00:00,48900.9089,49411.6184,48066.6674,49411.6184,4007439000,IBOV
2016-06-17 01:00:00,49409.2484,50190.5217,49404.7851,49533.8415,4380252000,IBOV
2016-06-20 01:00:00,49539.4001,50781.5487,49539.4001,50329.3643,3594797000,IBOV
2016-06-21 01:00:00,50326.0404,50870.4185,49677.7576,50837.8047,3452756000,IBOV
2016-06-22 01:00:00,50834.7213,51238.5649,50060.3903,50156.3037,3745304000,IBOV
2016-06-23 01:00:00,50160.7591,51672.6307,50160.7591,51559.8178,3264735000,IBOV
2016-06-24 01:00:00,51561.0493,51561.0493,49544.3156,50105.2614,4267066000,IBOV
2016-06-27 01:00:00,50105.8137,50161.6134,48954.4122,49245.5315,3330588000,IBOV
2016-06-28 01:00:00,49252.123,50301.4326,49252.123,50006.5644,3511754000,IBOV
2016-06-29 01:00:00,50009.4491,51229.0924,50009.4491,51001.9088,4092914000,IBOV
2016-06-30 01:00:00,51001.3803,51619.0613,50585.062,51526.9264,4513205000,IBOV
2016-07-01 01:00:00,51540.2107,52346.0715,51411.2322,52233.0442,4243369000,IBOV
2016-07-04 01:00:00,52241.1167,52917.7824,52241.1167,52568.6566,2081818000,IBOV
2016-07-05 01:00:00,52565.1979,52565.1979,51510.4297,51842.2705,3217899000,IBOV
2016-07-06 01:00:00,51842.1514,51908.7479,50824.9898,51901.8081,3378403000,IBOV
2016-07-07 01:00:00,51901.8,52718.7933,51888.1948,52014.6559,3827036000,IBOV
2016-07-08 01:00:00,52019.5488,53166.4851,52019.5488,53140.74,3088100000,IBOV
2016-07-11 01:00:00,53143.4811,54020.6537,53143.4811,53960.1147,3305455000,IBOV
2016-07-12 01:00:00,53960.5823,54746.299,53960.5823,54256.4074,3998745000,IBOV
2016-07-13 01:00:00,54256.4,54646.9074,53732.8203,54598.2847,4162040000,IBOV
2016-07-14 01:00:00,54600.8163,55633.5394,54600.8163,55480.8685,4544786000,IBOV
2016-07-15 01:00:00,55481.7456,55648.7036,55233.1991,55578.2388,3798465000,IBOV
2016-07-18 01:00:00,55573.2938,56508.9819,55355.0683,56484.2158,4107728000,IBOV
2016-07-19 01:00:00,56487.3008,56698.0606,56246.1479,56698.0606,3911311000,IBOV
2016-07-20 01:00:00,56698.7732,56927.1614,56220.7295,56578.0472,4004535000,IBOV
2016-07-21 01:00:00,56578.0472,56906.2668,56232.5127,56641.4865,3594677000,IBOV
2016-07-22 01:00:00,56641.4865,57170.5575,56518.0351,57002.0805,3002119000,IBOV
2016-07-25 01:00:00,57006.3877,57205.2523,56397.8762,56872.7267,3223637000,IBOV
2016-07-26 01:00:00,56876.2352,57309.4978,56707.8405,56782.7508,3455494000,IBOV
2016-07-27 01:00:00,56788.4713,57380.3037,56788.4713,56852.842,3913070000,IBOV
2016-07-28 01:00:00,56853.3151,56853.3151,55992.7126,56667.1177,3912619000,IBOV
2016-07-29 01:00:00,56663.9385,57473.8271,56339.5874,57308.2095,4553067000,IBOV
2016-08-01 01:00:00,57309.2286,57729.3105,56675.8067,56755.7595,4214353000,IBOV
2016-08-02 01:00:00,56755.9175,56973.5744,55695.5223,56162.3798,3977021000,IBOV
2016-08-03 01:00:00,56157.3887,57101.0898,55787.9959,57076.9135,4184072000,IBOV
2016-08-04 01:00:00,57075.7189,58030.3787,57075.7189,57593.8952,4321703000,IBOV
2016-08-05 01:00:00,57609.4236,57950.8967,57289.5513,57661.1403,3458271000,IBOV
2016-08-08 01:00:00,57655.4828,57917.0637,57504.1699,57635.4275,3251326000,IBOV
2016-08-09 01:00:00,57637.4777,58094.5705,57615.147,57689.4158,3144175000,IBOV
2016-08-10 01:00:00,57690.3423,57952.8682,56735.2448,56919.7785,3619162000,IBOV
2016-08-11 01:00:00,56925.0438,58308.3881,56922.8288,58299.5716,4026545000,IBOV
2016-08-12 01:00:00,58299.57,58753.0332,57986.9212,58298.4076,3929724000,IBOV
2016-08-15 01:00:00,58316.2299,59323.9148,58316.2299,59145.9769,3599967000,IBOV
2016-08-16 01:00:00,59144.3494,59187.327,58589.1887,58855.4322,3994158000,IBOV
2016-08-17 01:00:00,58846.9353,59323.83,58081.4535,59323.83,4309148000,IBOV
2016-08-18 01:00:00,59323.83,59417.8828,58828.9591,59166.0152,3720310000,IBOV
2016-08-19 01:00:00,59158.2809,59239.8701,58599.4779,59098.9207,2743994000,IBOV
2016-08-22 01:00:00,59079.7069,59098.938,57631.384,57781.2428,3230413000,IBOV
2016-08-23 01:00:00,57781.24,58596.3722,57781.24,58020.0336,3748446000,IBOV
2016-08-24 01:00:00,58019.15,58332.1264,57456.4,57717.8814,3320958000,IBOV
2016-08-25 01:00:00,57717.8814,58123.7436,57638.6432,57722.1359,3066187000,IBOV
2016-08-26 01:00:00,57724.9369,58655.2116,57259.1301,57716.2484,3723300000,IBOV
2016-08-29 01:00:00,57717.1774,58957.1826,57641.5099,58610.3916,2845019000,IBOV
2016-08-30 01:00:00,58610.3916,58881.6297,58292.8705,58575.4227,2813803000,IBOV
2016-08-31 01:00:00,58579.9743,58910.4336,57506.4036,57901.1077,4203803000,IBOV
2016-09-01 01:00:00,57901.4544,58416.8027,57637.8043,58236.2689,3801600000,IBOV
2016-09-02 01:00:00,58240.5287,59654.6565,58240.5287,59616.3968,3888064000,IBOV
2016-09-05 01:00:00,59616.39,59985.5231,59402.2339,59566.3448,1824916000,IBOV
2016-09-06 01:00:00,59565.6223,60129.4376,59182.1385,60129.4376,3247893000,IBOV
2016-09-08 01:00:00,60129.3014,60310.4956,59742.8561,60231.6549,3962758000,IBOV
2016-09-09 01:00:00,60220.1761,60220.1761,57961.4147,57999.7273,4116395000,IBOV
2016-09-12 01:00:00,57998.1609,58595.0904,57511.171,58586.1138,3638408000,IBOV
2016-09-13 01:00:00,58579.9086,58579.9086,56459.1107,56820.7743,4513204000,IBOV
2016-09-14 01:00:00,56812.4023,57341.9688,56694.4461,57059.4611,3432060000,IBOV
2016-09-15 01:00:00,57068.2604,58127.1051,57068.2604,57909.4884,2899041000,IBOV
2016-09-16 01:00:00,57909.4884,57909.4884,56794.111,57079.7595,3825455000,IBOV
2016-09-19 01:00:00,57082.8157,58024.8748,57082.8157,57350.3751,2774284000,IBOV
2016-09-20 01:00:00,57355.5888,57902.2892,57355.5888,57736.4565,3090893000,IBOV
2016-09-21 01:00:00,57736.4565,58574.5969,57326.033,58393.9227,4010040000,IBOV
2016-09-22 01:00:00,58407.6314,59462.4357,58407.6314,58994.1677,3469404000,IBOV
2016-09-23 01:00:00,58992.2154,59130.8332,58408.8037,58697.0019,2896796000,IBOV
2016-09-26 01:00:00,58697.0341,58697.0341,57904.1892,58053.5303,2173986000,IBOV
2016-09-27 01:00:00,58066.4392,58490.3758,57410.7185,58382.4874,3044748000,IBOV
2016-09-28 01:00:00,58382.7464,59415.4098,58353.484,59355.7688,3333392000,IBOV
2016-09-29 01:00:00,59345.9974,59621.1897,58291.7917,58350.568,3299308000,IBOV
2016-09-30 01:00:00,58349.9892,58900.4355,58271.3628,58367.0455,2946646000,IBOV
2016-10-03 01:00:00,58370.153,59548.5397,58366.5487,59461.2288,2859908000,IBOV
2016-10-04 01:00:00,59461.22,59579.7691,58891.8571,59339.2288,4015012000,IBOV
2016-10-05 01:00:00,59340.0383,60477.2975,59340.0383,60254.34,3483419000,IBOV
2016-10-06 01:00:00,60254.34,60723.991,60070.3137,60644.2408,3615742000,IBOV
2016-10-07 01:00:00,60645.4056,61274.5681,60478.948,61108.9825,4374987000,IBOV
2016-10-10 01:00:00,61130.2355,61756.3322,61130.2355,61668.3299,3027672000,IBOV
2016-10-11 01:00:00,61668.3299,61668.3299,60884.7685,61021.8485,3678860000,IBOV
2016-10-13 01:00:00,61020.3798,61328.5878,60243.1375,61118.5804,5105858000,IBOV
2016-10-14 01:00:00,61120.4497,62038.6438,61120.4497,61767.2177,3805449000,IBOV
2016-10-17 02:00:00,61767.5774,62696.1093,61718.8298,62696.1093,3444019000,IBOV
2016-10-18 02:00:00,62701.39,63937.442,62701.39,63782.2073,4390419000,IBOV
2016-10-19 02:00:00,63783.6566,64088.9954,63308.5407,63505.6069,3725754000,IBOV
2016-10-20 02:00:00,63494.6754,63927.1955,62728.7482,63837.8513,3527265000,IBOV
2016-10-21 02:00:00,63838.0914,64371.8022,63378.7248,64108.0823,3776177000,IBOV
2016-10-24 02:00:00,64140.7311,64691.4347,63913.5629,64059.8918,3777179000,IBOV
2016-10-25 02:00:00,64058.5599,64266.3396,63247.6439,63866.2002,4039306000,IBOV
2016-10-26 02:00:00,63859.9717,63924.2587,63083.6397,63825.6875,4432230000,IBOV
2016-10-27 02:00:00,63827.3199,64608.5715,63827.3199,64249.5046,3698479000,IBOV
2016-10-28 02:00:00,64250.5916,64728.2767,63777.9732,64307.6326,3905701000,IBOV
2016-10-31 02:00:00,64311.5116,65054.4284,64311.5116,64924.5152,3934907000,IBOV
2016-11-01 02:00:00,64921.913,65291.058,63018.57,63326.4172,4644880000,IBOV
2016-11-03 02:00:00,63324.673,63523.7045,61750.1722,61750.1722,4251455000,IBOV
2016-11-04 02:00:00,61749.2346,62698.6341,61491.3994,61598.3934,4095375000,IBOV
2016-11-07 03:00:00,61600.7373,64193.0066,61600.7373,64051.6507,3428794000,IBOV
2016-11-08 03:00:00,64051.6507,64767.0158,63381.335,64157.6786,3366093000,IBOV
2016-11-09 03:00:00,64157.4442,64358.3236,61794.3587,63258.267,5804173000,IBOV
2016-11-10 03:00:00,63260.7591,63903.1546,60553.1774,61200.9561,7859535000,IBOV
2016-11-11 03:00:00,61198.7142,61626.3962,58920.9469,59183.5079,7806992000,IBOV
2016-11-14 03:00:00,59183.137,59961.3821,58322.3168,59657.4649,5575802000,IBOV
2016-11-16 03:00:00,59658.4971,60915.2124,59363.8286,60759.3167,4724593000,IBOV
2016-11-17 03:00:00,60762.9399,61492.7395,59745.6604,59770.4709,3640514000,IBOV
2016-11-18 03:00:00,59770.334,60193.2907,59327.3383,59961.7635,3569494000,IBOV
2016-11-21 03:00:00,59962.7047,61070.2707,59962.7047,61070.2707,3628988000,IBOV
2016-11-22 03:00:00,61072.0963,62549.6072,61072.0963,61954.474,4110364000,IBOV
2016-11-23 03:00:00,61955.5499,62046.1536,61233.5314,61985.9057,3597646000,IBOV
2016-11-24 03:00:00,61998.9937,62104.9163,61392.1833,61395.531,1647055000,IBOV
2016-11-25 03:00:00,61393.8633,61559.0765,60572.7863,61559.0765,2735806000,IBOV
2016-11-28 03:00:00,61558.5564,62934.3648,61240.479,62855.4951,2837051000,IBOV
2016-11-29 03:00:00,62858.7671,62858.7671,60979.5486,60986.515,3529830000,IBOV
2016-11-30 03:00:00,60994.0539,62589.8267,60994.0539,61906.357,4729190000,IBOV
2016-12-01 03:00:00,61906.35,61910.598,59058.0798,59506.5405,5518253000,IBOV
2016-12-02 03:00:00,59498.8457,60378.9085,58092.2863,60316.1285,4478629000,IBOV
2016-12-05 03:00:00,60322.3923,60720.0797,59635.0056,59831.7278,2949695000,IBOV
2016-12-06 03:00:00,59828.4576,61234.9345,59395.9155,61088.2458,3717962000,IBOV
2016-12-07 03:00:00,61110.8129,61917.9261,61062.2175,61414.4034,3960543000,IBOV
2016-12-08 03:00:00,61429.9633,61935.7025,60499.404,60676.5673,3027364000,IBOV
2016-12-09 03:00:00,60688.4104,61129.0872,60315.8328,60500.6179,3443075000,IBOV
2016-12-12 03:00:00,60516.6,60516.6,59034.94,59178.61,3244430000,IBOV
2016-12-13 03:00:00,59177.5276,59946.4394,58757.5146,59280.5696,3700063000,IBOV
2016-12-14 03:00:00,59280.1258,59337.7623,58212.1171,58212.1171,3976328000,IBOV
2016-12-15 03:00:00,58213.7545,58635.2159,57574.7372,58396.1633,3679759000,IBOV
2016-12-16 03:00:00,58397.6332,59311.7388,58365.4627,58389.0419,3797794000,IBOV
2016-12-19 03:00:00,58390.1304,58599.8748,57109.2695,57110.9948,3501488000,IBOV
2016-12-20 03:00:00,57115.8648,57918.2615,57038.4917,57582.8939,2756108000,IBOV
2016-12-21 03:00:00,57583.2999,58049.0473,57221.4999,57646.52,2537956000,IBOV
2016-12-22 03:00:00,57645.9367,57645.9367,56828.5557,57255.221,2896660000,IBOV
2016-12-23 03:00:00,57255.22,58142.7635,57255.22,57937.1073,2222063000,IBOV
2016-12-26 03:00:00,57940.761,58781.4624,57940.761,58620.2595,701234000,IBOV
2016-12-27 03:00:00,58627.1859,59067.6863,58402.3893,58696.6923,1674851000,IBOV
2016-12-28 03:00:00,58688.0354,59911.1159,58688.0354,59781.6317,2021084000,IBOV
2016-12-29 03:00:00,59781.9224,60248.0684,59277.635,60227.2884,2185101000,IBOV
2017-01-02 03:00:00,60227.28,60227.28,59370.9048,59588.7018,833734000,IBOV
2017-01-03 03:00:00,59631.1488,61814.5961,59631.1488,61813.8299,3431249000,IBOV
2017-01-04 03:00:00,61810.8543,61940.4714,61302.2803,61589.0573,2928715000,IBOV
2017-01-05 03:00:00,61594.1259,62408.5965,61594.1259,62070.9822,3415517000,IBOV
2017-01-06 03:00:00,62071.5016,62071.5016,61395.5664,61665.3679,2448153000,IBOV
2017-01-09 03:00:00,61680.0694,62111.5866,61307.4586,61700.291,2557488000,IBOV
2017-01-10 03:00:00,61710.1591,62445.8985,61710.1591,62131.8008,2704470000,IBOV
2017-01-11 03:00:00,62133.6145,62674.445,61664.5967,62446.2618,3236864000,IBOV
2017-01-12 03:00:00,62448.0244,64342.3915,62448.0244,63953.9304,4675263000,IBOV
2017-01-13 03:00:00,63939.5862,64091.9829,63365.7768,63651.5157,2820107000,IBOV
2017-01-16 03:00:00,63651.5157,64013.7775,63555.6699,63831.277,1818180000,IBOV
2017-01-17 03:00:00,63827.3231,64658.0052,63456.0111,64354.336,3024504000,IBOV
2017-01-18 03:00:00,64359.6135,64680.3495,64062.5453,64149.576,3102041000,IBOV
2017-01-19 03:00:00,64145.2795,64455.7366,63573.8057,63950.8643,2955781000,IBOV
2017-01-20 03:00:00,63950.8643,64693.5361,63950.8643,64683.4017,3137728000,IBOV
2017-01-23 03:00:00,64518.5126,65815.8526,64500.4308,65748.6261,3048520000,IBOV
2017-01-24 03:00:00,65751.8873,66172.8612,65615.2676,65840.0901,3969566000,IBOV
2017-01-26 03:00:00,65841.7103,66593.582,65841.7103,66190.624,3602188000,IBOV
2017-01-27 03:00:00,66195.2084,66242.0742,65875.9643,66033.9871,2663296000,IBOV
2017-01-30 03:00:00,66025.2242,66025.4746,64164.5948,64301.7309,2334335000,IBOV
2017-01-31 03:00:00,64309.7738,64900.6048,64283.5855,64670.7813,2822382000,IBOV
2017-02-01 03:00:00,64686.8686,65593.516,64686.8686,64836.1259,3313686000,IBOV
2017-02-02 03:00:00,64835.0361,65132.3483,64162.6442,64578.2163,3050703000,IBOV
2017-02-03 03:00:00,64579.2552,65387.0178,64264.2012,64953.9324,3590442000,IBOV
2017-02-06 03:00:00,64957.4753,65326.5819,63932.7097,63992.9345,2630288000,IBOV
2017-02-07 03:00:00,64022.3403,64815.2724,63937.9214,64198.8992,2862062000,IBOV
2017-02-08 03:00:00,64199.8593,64835.4014,63739.9591,64835.4014,3235661000,IBOV
2017-02-09 03:00:00,64850.1065,65302.1645,64586.7294,64964.8873,2723433000,IBOV
2017-02-10 03:00:00,64964.8873,66291.7221,64935.4178,66124.526,3545382000,IBOV
2017-02-13 03:00:00,66124.526,67093.6368,66124.526,66967.6404,3204910000,IBOV
2017-02-14 03:00:00,66971.338,67110.4395,66251.1381,66712.8807,3475172000,IBOV
2017-02-15 03:00:00,66712.2806,68015.5703,66712.2806,67975.582,4246996000,IBOV
2017-02-16 03:00:00,67978.7726,68455.8489,67661.4213,67814.2423,3660633000,IBOV
2017-02-17 03:00:00,67814.24,67819.3421,67157.6691,67748.4194,2873483000,IBOV
2017-02-20 02:00:00,67756.1491,68673.9036,67756.1491,68532.8555,2238458000,IBOV
2017-02-21 02:00:00,68536.4643,69111.7404,68536.4643,69052.0264,3145524000,IBOV
2017-02-22 02:00:00,69052.0873,69052.0873,68282.0425,68589.5444,3479950000,IBOV
2017-02-23 02:00:00,68590.4962,69487.5814,67279.3622,67461.3905,4100801000,IBOV
2017-02-24 02:00:00,67458.4759,67458.4759,66452.0698,66662.1049,3154538000,IBOV
2017-03-01 02:00:00,66661.2682,67397.8818,66661.2682,66988.8753,2452064000,IBOV
2017-03-02 02:00:00,67000.3828,67035.31,65593.8543,65854.9316,3191008000,IBOV
2017-03-03 02:00:00,65860.3669,66800.7455,65860.3669,66785.5315,2736537000,IBOV
2017-03-06 02:00:00,66786.0097,66891.7547,66118.697,66310.0133,2879061000,IBOV
2017-03-07 02:00:00,66342.9989,66641.0388,65667.9374,65742.3247,2975536000,IBOV
2017-03-08 02:00:00,65747.7046,65809.5114,64496.4179,64718.018,3842475000,IBOV
2017-03-09 02:00:00,64718.018,65067.91,64202.8414,64585.2363,3621964000,IBOV
2017-03-10 02:00:00,64585.902,65724.8161,64471.9776,64675.4629,3539073000,IBOV
2017-03-13 01:00:00,64674.1179,65651.2488,64674.1179,65534.3004,2229705000,IBOV
2017-03-14 01:00:00,65511.2708,65549.4037,64699.4613,64699.4613,2912179000,IBOV
2017-03-15 01:00:00,64701.8602,66317.6735,64537.2108,66234.8748,3857784000,IBOV
2017-03-16 01:00:00,66232.185,66554.1492,65530.5229,65782.8539,2948896000,IBOV
2017-03-17 01:00:00,65783.4792,66205.1032,64151.7541,64209.9363,5374189000,IBOV
2017-03-20 01:00:00,64209.93,65135.8891,63672.1324,64884.2675,3725732000,IBOV
2017-03-21 01:00:00,64883.9277,64964.5378,62794.745,62980.3698,3814638000,IBOV
2017-03-22 01:00:00,62980.0295,63747.0616,62496.1732,63521.3344,4188972000,IBOV
2017-03-23 01:00:00,63521.3344,63942.0561,62840.026,63530.7865,3554024000,IBOV
2017-03-24 01:00:00,63553.779,63997.3279,63468.5975,63853.7726,2650721000,IBOV
2017-03-27 01:00:00,63829.3156,64356.3155,63030.0948,64308.3892,2755517000,IBOV
2017-03-28 01:00:00,64308.0784,64847.1525,64041.6982,64640.4508,3463024000,IBOV
2017-03-29 01:00:00,64635.5586,65551.3681,64476.0554,65528.2883,3596051000,IBOV
2017-03-30 01:00:00,65541.2597,65775.4073,65070.1853,65265.9814,2407890000,IBOV
2017-03-31 01:00:00,65266.2227,65596.608,64859.0283,64984.0669,2695027000,IBOV
2017-04-03 01:00:00,64989.2081,65384.2135,64774.1851,65211.4754,2946922000,IBOV
2017-04-04 01:00:00,65211.704,65775.0105,64989.529,65768.9143,2149751000,IBOV
2017-04-05 01:00:00,65769.9439,66211.1707,64492.5914,64774.7646,3074399000,IBOV
2017-04-06 01:00:00,64774.7646,64921.2022,63762.1289,64222.7214,2963894000,IBOV
2017-04-07 01:00:00,64201.8369,65197.2973,64016.1609,64593.1046,2941331000,IBOV
2017-04-10 01:00:00,64593.1046,64927.5836,64115.0522,64649.8147,3076277000,IBOV
2017-04-11 01:00:00,64650.2929,64871.8136,63351.3677,64359.7908,3276749000,IBOV
2017-04-12 01:00:00,64362.4623,64455.6593,63814.1632,63891.6772,4385041000,IBOV
2017-04-13 01:00:00,63891.1372,63991.8009,62826.2795,62826.2795,3312306000,IBOV
2017-04-17 01:00:00,62827.5794,64423.681,62827.5794,64334.929,3249478000,IBOV
2017-04-18 01:00:00,64335.7365,64590.6974,63716.7528,64158.8427,3242101000,IBOV
2017-04-19 01:00:00,64164.9336,64572.2877,63218.8052,63406.9696,3164416000,IBOV
2017-04-20 01:00:00,63406.125,64163.4004,63388.1884,63760.6196,2989353000,IBOV
2017-04-24 01:00:00,63761.2126,64753.6795,63761.2126,64389.0149,3292875000,IBOV
2017-04-25 01:00:00,64383.503,65148.3483,63875.224,65148.3483,3131083000,IBOV
2017-04-26 01:00:00,65143.6797,65436.301,64679.0469,64861.9234,3321234000,IBOV
2017-04-27 01:00:00,64871.7805,65326.5017,64292.094,64676.5504,3208449000,IBOV
2017-04-28 01:00:00,64679.2665,65403.2453,64591.5782,65403.2453,3065686000,IBOV
2017-05-02 01:00:00,65404.0499,66851.34,65404.0499,66721.7489,3605247000,IBOV
2017-05-03 01:00:00,66720.3898,66757.9436,65898.4844,66093.7838,3553045000,IBOV
2017-05-04 01:00:00,66069.1928,66098.8211,64720.9333,64862.6053,3896768000,IBOV
2017-05-05 01:00:00,64868.6764,65768.1502,64863.2571,65709.7357,2845414000,IBOV
2017-05-08 01:00:00,65705.2897,66014.8148,65295.2024,65526.0446,2343566000,IBOV
2017-05-09 01:00:00,65533.4713,66535.6284,65533.4713,66277.6722,2762026000,IBOV
2017-05-10 01:00:00,66283.7474,67528.4037,66283.7474,67349.728,3272323000,IBOV
2017-05-11 01:00:00,67355.064,67709.4437,67191.3897,67537.6146,2961364000,IBOV
2017-05-12 01:00:00,67536.2814,68428.7406,67536.2814,68221.9406,3940843000,IBOV
2017-05-15 01:00:00,68226.6677,68592.9598,68081.1794,68474.1874,3392094000,IBOV
2017-05-16 01:00:00,68473.3414,68791.8687,68124.2411,68684.4977,3785961000,IBOV
2017-05-17 01:00:00,68674.0058,68674.0058,67163.3707,67540.2533,3419813000,IBOV
2017-05-18 01:00:00,67535.781,67535.781,60314.6961,61597.0563,11388420000,IBOV
2017-05-19 01:00:00,61596.8087,63488.177,61596.8087,62639.3067,6310094000,IBOV
2017-05-22 01:00:00,62638.4934,62638.4934,60924.7673,61673.4931,5995743000,IBOV
2017-05-23 01:00:00,61670.2088,62774.6319,61670.2088,62662.482,4900508000,IBOV
2017-05-24 01:00:00,62672.6184,64015.7904,62672.6184,63257.3579,4310469000,IBOV
2017-05-25 01:00:00,63256.468,63991.3985,62761.8016,63226.7882,4124660000,IBOV
2017-05-26 01:00:00,63227.5112,64170.2518,63227.5112,64085.414,3968483000,IBOV
2017-05-29 01:00:00,64054.8441,64054.8441,63530.673,63760.9419,1697175000,IBOV
2017-05-30 01:00:00,63764.9371,64107.2208,63720.0885,63962.2638,2304358000,IBOV
2017-05-31 01:00:00,63960.8091,63984.4211,62672.6511,62711.4716,4675431000,IBOV
2017-06-01 01:00:00,62711.47,63293.4888,62165.2065,62288.5214,3474373000,IBOV
2017-06-02 01:00:00,62289.1958,62773.2488,62160.7244,62510.6938,2963370000,IBOV
2017-06-05 01:00:00,62503.0052,62800.4548,62009.5196,62450.4521,2496550000,IBOV
2017-06-06 01:00:00,62449.9335,63301.977,62426.2008,62954.6917,3085853000,IBOV
2017-06-07 01:00:00,62954.8611,63636.6384,62911.5524,63170.7338,2981840000,IBOV
2017-06-08 01:00:00,63170.9746,63170.9746,62376.2953,62755.5748,2786030000,IBOV
2017-06-09 01:00:00,62755.2253,63065.7866,62095.4616,62210.5578,3195789000,IBOV
2017-06-12 01:00:00,62218.5582,62286.3335,61278.7931,61700.2323,3120235000,IBOV
2017-06-13 01:00:00,61708.4243,62011.8704,61510.0064,61828.9916,2545475000,IBOV
2017-06-14 01:00:00,61830.7686,62475.1031,61507.5795,61922.9265,4462411000,IBOV
2017-06-16 01:00:00,61911.4511,61921.2436,61269.3894,61626.4134,5245368000,IBOV
2017-06-19 01:00:00,61619.8579,62272.2786,61619.8579,62014.0327,2837692000,IBOV
2017-06-20 01:00:00,62010.5638,62010.5638,60766.156,60766.156,4078618000,IBOV
2017-06-21 01:00:00,60783.0474,61187.6393,60543.6078,60761.7416,3375994000,IBOV
2017-06-22 01:00:00,60762.4166,61353.6088,60758.2207,61272.2156,3161787000,IBOV
2017-06-23 01:00:00,61272.2156,61399.7919,60991.5503,61087.1351,2924447000,IBOV
2017-06-26 01:00:00,61087.8532,62250.968,61087.8532,62188.0866,2679624000,IBOV
2017-06-27 01:00:00,62188.3211,62424.1574,61580.4255,61675.4624,3377047000,IBOV
2017-06-28 01:00:00,61684.2599,62057.2827,61433.332,62017.9741,2803201000,IBOV
2017-06-29 01:00:00,62009.8533,62498.5171,61689.3584,62238.9549,3005698000,IBOV
2017-06-30 01:00:00,62237.831,63037.5699,62237.831,62899.9718,2771317000,IBOV
2017-07-03 01:00:00,62900.9102,63337.5296,62900.9102,63279.5832,2150805000,IBOV
2017-07-04 01:00:00,63268.0663,63345.5948,63075.8323,63231.5897,980072000,IBOV
2017-07-05 01:00:00,63215.1668,63484.589,62708.2653,63154.1715,3267857000,IBOV
2017-07-06 01:00:00,63156.0255,63188.3073,62353.931,62470.3304,3132682000,IBOV
2017-07-07 01:00:00,62474.4373,62925.9184,62035.0958,62322.4029,2983659000,IBOV
2017-07-10 01:00:00,62322.4029,63135.397,62322.4029,63025.4678,2292790000,IBOV
2017-07-11 01:00:00,63026.8207,63891.3026,62907.7379,63832.1522,2646140000,IBOV
2017-07-12 01:00:00,63840.2797,64937.8719,63826.982,64835.5541,4243563000,IBOV
2017-07-13 01:00:00,64854.2632,65302.3263,64854.2632,65178.3468,3218219000,IBOV
2017-07-14 01:00:00,65178.3468,65624.376,65178.3468,65436.1787,2795465000,IBOV
2017-07-17 01:00:00,65431.275,65478.166,65119.2375,65212.3101,2325023000,IBOV
2017-07-18 01:00:00,65208.2464,65337.6692,64942.9772,65337.6692,2282025000,IBOV
2017-07-19 01:00:00,65336.9977,65603.8912,64873.9318,65179.9209,2703781000,IBOV
2017-07-20 01:00:00,65178.1696,65505.382,64897.8128,64938.0189,2337770000,IBOV
